0,1,2
-1.340849680507154,-1.0378013708580547,-1.1547449901071893
0.7928088344697395,0.14550956880772872,-0.7192233346267634
0.9679569771072878,0.10384206076033561,0.7962201812940397
1.5810683417947067,0.6430053985418186,1.465483160434743
0.8100876372835757,1.3033305480622726,0.6706713048989006
0.03461010768262604,0.4763606756072042,0.9628800321513661
-0.5203965251823032,-0.6389124529215511,-0.09723661458015272
-1.857216869762386,-1.4335822452468667,-0.9963920901997705
-2.0892272930158495,-1.5101336059722383,-1.2594296079888636
-0.541328600152033,-0.5099960727082267,-0.8186239633319466
-1.2244734281816974,-1.0066131532730886,-0.44069292591776166
-0.46120681116198176,3.2005874614658487,1.4535330686516634
-0.4399425907058717,-0.3847056408377493,-0.6186048346125079
-1.8731362624558214,-0.05491991304172807,-1.3643899672314292
0.6058909197037388,0.05942596720715871,0.5832118755196586
1.67636971576813,2.135458939635944,1.6463519057520155
-1.992306672851982,-0.752688793689805,-1.6046562739547194
1.5681306837738094,0.6578448447089644,1.5002601452099924
-1.4822628364625214,-0.45295749924214834,-0.21097203405540083
0.1331678567958321,0.890200599055519,0.1973283150153243
0.22112817059721276,-0.11946279526978254,1.0359781001828572
0.03451153890197303,0.8043659094414696,0.6823037342899282
-1.8959779023754193,-0.9794734944520131,-1.9240690990312759
-0.08976869382313005,-0.21480300274093256,0.3410816867443601
-0.8330035652855907,-0.6600377403974892,-1.4604336188675193
0.4550896182020459,-0.21528392721593764,0.013692814404109667
-0.07024283892520242,-0.421664716450835,-0.4249020616023049
0.6399602860123307,-0.1875082746211932,0.41001896280947975
-0.031144433801240476,-0.08098416786931949,-0.23748936815754923
-2.295637069661997,-2.080465466161242,-2.8558511812319
-0.47557696161471025,3.710696640996739,1.7600717042869152
-1.5876111423855703,-0.9056375058216636,-0.47540797951791175
-0.12609532810361684,3.4073035322520533,2.1261185175062662
0.10546855668310076,-0.8386025103169042,0.6141676483705187
0.5362180544637106,0.2011804464699514,-0.24217207341381758
-0.6024387040774969,-0.4474389560750022,-0.5687658877064355
0.9136299464496456,0.397036024179605,0.8205849855687853
-1.992763450553515,-1.8647036003642898,-1.9182368318865375
-0.1555801620027888,1.095444833831345,1.2630538477111075
-0.3375448885738142,-0.5530027409878188,0.4996398378125365
0.5906307649547246,-0.29296128468196464,0.612075150954626
-0.35414078399239585,-0.1936497431080522,0.4595488200486647
0.3738989701963566,-0.39636597309020133,0.7970057446769521
-0.1246684465446921,-0.6957585942648996,0.45580266744081316
-0.1393857861402895,-0.30763198397940295,0.3399943376701285
-2.1195759507726186,-1.746136453909516,-2.1145016779630192
0.3240685995158543,0.1301412959342404,-0.13448456370854278
0.7021238269554261,-0.17375082464043057,1.100479268416511
0.15687109738604887,-0.3753040854160538,0.2928390650699816
-0.8623739436614434,-0.7060395296619228,-1.045996554679421
-1.3985341521212196,-0.9348591798870546,-2.253448466667562
0.49558160998345874,-0.1121560362675679,1.0082060485976458
-0.128264659195436,-0.48986933375788944,0.3521882411429478
-0.27437711620990807,0.009718218523286467,-0.5293638352172028
-1.457993699115893,-0.860243221299026,-1.060931427109061
1.157996157195809,0.14341278788487016,1.4176183888475111
-0.2994169858048177,-0.27743887933645534,-0.15994058797682073
-0.04199847903458879,-0.5497249237680933,0.32316291362490074
0.033107175471003406,0.30551118165185426,-0.35130332571194445
-0.41877954328999645,-0.4521949992912206,-0.4457028396902968
1.2931795182074912,0.29880473274580105,1.4432179015577513
-0.5901442486436929,-0.5738767735416835,-0.9870376433426474
0.012071850768789884,-0.5657788033179848,0.3690041729711788
-0.3591358891279996,-0.15674585261733193,0.014561937728772926
1.013796483870479,0.7832411150366028,0.2355699104610276
0.7085225958807905,-0.05677550839571749,-0.6159631001588638
1.0496379657051198,0.18642686328164385,0.7452897835556931
0.008976339256166982,-0.5515677318300568,0.35685663819778385
1.3270724778412097,0.5918138058362185,0.9011143692485514
-0.9038407781018941,-0.05877665381750769,-1.9418673087933698
1.0505203179637947,0.05719323634484631,0.5657797871885253
-1.615118219514959,-0.8728754095373615,-1.4292347473200302
-2.3625280578919123,-2.005103945481937,-1.8747705810387194
0.3723443238265046,-0.22267930056805496,-1.4032979296004988
0.6700002079583128,-0.23954776128995806,0.730350473038876
0.16929514738067225,-0.49753001241019074,-0.11271705217212201
1.0787881127920689,0.39795904744578403,0.5512374840107742
0.7175029139256047,-0.46675549729661037,1.1433051705099841
-0.017976182094277208,1.1936871021380502,1.0606571200764532
-0.10984166383894882,0.6453186228065021,1.1702660039181227
-0.5659376276280691,-0.37566449438696553,-0.20137335660153768
-1.3232103654925458,-1.1390029601499678,-0.9470532687200492
-0.6835150866518487,-0.6467963488851234,-0.7908490904055684
-0.047190758244709176,-0.3950857845748927,0.14267256452429133
0.7067580385311973,0.276807459982186,1.1837926755532948
0.17855829146887078,-0.6503149040582513,0.7166769477286219
-0.5920982736927679,-0.5626768881153001,-1.5495431577163425
-0.3470803819499325,-0.3843428482096024,-0.5852492696091707
0.7404540982254114,0.7866430263240591,0.06204901557370355
0.7666768761116285,0.266352343574356,0.4423942661737439
0.25557924371617485,1.7055187809041845,0.5390844880228607
0.46879546874481115,-0.4822512116198539,0.4698022893778685
2.4268645830388498,2.132741664803334,1.5650184184166696
0.6899801006501666,0.5300047176677805,0.6439654712087941
0.0011013170595545532,-0.5774216784501592,0.482301093976979
-0.5424442403625401,-0.4996984765133648,-0.1985071104555385
-0.03591891767376904,-0.6805928276740235,0.6333388719029983
0.4682428729697451,-0.08666568541648054,-0.16674756706161867
-0.3223441453088574,-0.2622561209921823,-0.46962357468152616
0.7741680144923707,0.26680367026146595,1.567991217128343
-0.6154771731081479,-0.24559943509510643,-0.2001294052963254
0.7505841168572904,0.18833949417245052,0.6042297454040553
-2.2331806172836437,-1.9069859132387093,-2.3977206177130532
0.6680905206760737,0.6331952036931808,-0.11337598646822833
0.8863715600398903,3.094890793510634,2.1228427980682785
1.0425545041296265,0.2408380052591662,1.3378270874752647
-1.7206171925923848,-1.3368910289948055,-2.2470689015295466
1.0566909025988034,-0.16182524022708855,0.41171578443491946
0.0348100286136416,-0.08973474181063047,-0.43903917200212045
1.0965390195977887,-0.03678226652414212,1.616359328992055
-0.39625446797772473,-0.22316299563852632,0.48890368425366665
0.4543319789018076,1.0885844851152027,-0.24744373575183828
-0.2715253417025734,2.2294276304364966,0.9370197248974014
-0.18341959775661015,-0.2755946443998396,0.12690373807641064
0.5201100152471384,3.208718395428065,2.079847407041743
-0.48966655839357237,-0.0862278089421916,-0.6988012388312183
-1.2524815032517325,-1.035758273133143,-0.9316271238661928
-0.46071112708959794,-0.4955616524821708,-1.3618778764857735
0.1231052616396249,-0.5318356485737472,-0.12183059012073016
0.7559422732978383,-0.029201816182502335,-0.7720919759009098
-0.8914017349517608,-0.3744034771703719,-0.5005715705382983
-0.6744178445096445,-0.7963194108384559,-0.07205065104249342
0.2635453067678107,0.2872946145625836,0.23885243970774545
-1.3119202085110515,-0.7758982012492655,-0.22150043081260845
1.2409309177546974,1.0740087059293442,1.318974875439459
-0.8315525979753838,-0.3151990547923844,0.09082940352575689
