epoch,train_loss,test_loss,learning_rate,elapsed_seconds
1,11.458821743774415,9.614025247192382,0.0002,160.75331354141235
2,7.4461315063476565,6.462716821289063,0.0002,160.75331354141235
3,4.528764115142822,3.6438552310943604,0.0002,160.75331354141235
4,2.174878395271301,1.3537906475067139,0.0002,160.75331354141235
5,0.7806985933303833,0.28231276693344115,0.0002,160.75331354141235
6,0.40833641862869263,0.12080548350811005,0.0002,160.75331354141235
7,0.31755846409797667,0.08311939764022827,0.0002,160.75331354141235
8,0.2605390584945679,0.09384727931022643,0.0002,160.75331354141235
9,0.23289554448127747,0.08182680435180664,0.0002,160.75331354141235
10,0.20794988059997557,0.0662707820057869,0.0002,160.75331354141235
11,0.18917229914665223,0.06486264281272888,0.0002,160.75331354141235
12,0.1766427770614624,0.0659424904704094,0.0002,160.75331354141235
13,0.1685107892036438,0.07293478868007659,0.0002,160.75331354141235
14,0.15935488402843476,0.05847400553226471,0.0002,160.75331354141235
15,0.1551297299861908,0.04700060986876488,0.0002,160.75331354141235
16,0.1493458645582199,0.05476396214962006,0.0002,160.75331354141235
17,0.14187597284317016,0.05766494172811508,0.0002,160.75331354141235
18,0.13910441784858704,0.05220930023193359,0.0002,160.75331354141235
19,0.12975984892845155,0.05032961919307709,0.0002,160.75331354141235
20,0.1282578205227852,0.05058719644546509,0.0002,160.75331354141235
21,0.1268914320230484,0.05955604721307754,0.0002,160.75331354141235
22,0.12062000391483307,0.05409467358589173,0.0002,160.75331354141235
23,0.11594180495738983,0.04783202701807022,0.0002,160.75331354141235
24,0.11192285594940185,0.043189227199554446,0.0002,160.75331354141235
25,0.11394920234680175,0.04605507147312164,0.0002,160.75331354141235
26,0.10780749688148498,0.05147887436151505,0.0002,160.75331354141235
27,0.10585941643714905,0.05043405865430832,0.0002,160.75331354141235
28,0.10381874034404755,0.04274285216331482,0.0002,160.75331354141235
29,0.10335040528774261,0.04511722673177719,0.0002,160.75331354141235
30,0.10157677931785583,0.04408517979979515,0.0002,160.75331354141235
31,0.10184380645751953,0.03166145986914635,0.0002,160.75331354141235
32,0.09872455580234528,0.04154594466686249,0.0002,160.75331354141235
33,0.09566302133798599,0.04406206768751145,0.0002,160.75331354141235
34,0.09358783526420593,0.04952270400524139,0.0002,160.75331354141235
35,0.08878907046318055,0.034695131456851956,0.0002,160.75331354141235
36,0.08689139561653138,0.03538996310830116,0.0002,160.75331354141235
37,0.08636527581214905,0.05960299746990204,0.0002,160.75331354141235
38,0.0879471348285675,0.041203629875183105,0.0002,160.75331354141235
39,0.08512431976795197,0.03785292473435402,0.0002,160.75331354141235
40,0.08458620176315308,0.06349538413286208,0.0002,160.75331354141235
41,0.0831771476984024,0.04431206858158111,0.0002,160.75331354141235
42,0.08097177213430405,0.03881540670394897,0.0002,160.75331354141235
43,0.08311370406150818,0.05153750138282776,0.0002,160.75331354141235
44,0.07918476049900056,0.04057988567352295,0.0002,160.75331354141235
45,0.07772839088439941,0.047050339859724045,0.0002,160.75331354141235
46,0.0751660413980484,0.04783502093553543,0.0002,160.75331354141235
47,0.07433997328281403,0.05192424844503403,0.0002,160.75331354141235
48,0.07165937314033509,0.0360797925055027,0.0002,160.75331354141235
49,0.07247692456245422,0.03163936687707901,0.0002,160.75331354141235
50,0.07309989695549012,0.030870716261863707,0.0002,160.75331354141235
51,0.0703948703289032,0.04154198116660118,0.0002,160.75331354141235
52,0.06977232826948165,0.03535813702940941,0.0002,160.75331354141235
53,0.06977222504615783,0.03985624032616615,0.0002,160.75331354141235
54,0.06818007955551147,0.044172946429252624,0.0002,160.75331354141235
55,0.06778423759937287,0.0384650348842144,0.0002,160.75331354141235
56,0.06831789326667785,0.0643257359623909,0.0002,160.75331354141235
57,0.06616693239212036,0.04283987087011337,0.0002,160.75331354141235
58,0.06742987680435181,0.03536966392993927,0.0002,160.75331354141235
59,0.06741534123420716,0.03385674831271172,0.0002,160.75331354141235
60,0.06579824833869934,0.034520112025737765,0.0002,160.75331354141235
61,0.06596390583515167,0.04156531887054443,0.0002,160.75331354141235
62,0.06298288140296936,0.054638582158088686,0.0002,160.75331354141235
63,0.062434920835495,0.05299331828355789,0.0002,160.75331354141235
64,0.06317036395072936,0.039810915678739546,0.0002,160.75331354141235
65,0.06280956692695618,0.028706766641139983,0.0002,160.75331354141235
66,0.05825978071689606,0.04029052908420563,0.0002,160.75331354141235
67,0.06142954471111298,0.0400255899488926,0.0002,160.75331354141235
68,0.06177545313835144,0.035762547308206556,0.0002,160.75331354141235
69,0.05978018823862076,0.04124915637373924,0.0002,160.75331354141235
70,0.05887487988471985,0.039798225724697114,0.0002,160.75331354141235
71,0.05966458971500397,0.04053215439319611,0.0002,160.75331354141235
72,0.0582406343460083,0.05041457073688507,0.0002,160.75331354141235
73,0.057579637670516964,0.05118805131912232,0.0002,160.75331354141235
74,0.05767866889238357,0.046754577428102496,0.0002,160.75331354141235
75,0.05549615712165833,0.03977847974896431,0.0002,160.75331354141235
76,0.05453854707479477,0.041117875158786774,0.0002,160.75331354141235
77,0.05757005866765976,0.03978232886195183,0.0002,160.75331354141235
78,0.054129061496257784,0.04658954407572746,0.0002,160.75331354141235
79,0.05170639660954476,0.04121931322216987,0.0002,160.75331354141235
80,0.05164545731544495,0.05300644465088844,0.0002,160.75331354141235
81,0.054344182205200195,0.03601720504164696,0.0002,160.75331354141235
82,0.051859054458141325,0.042638907009363174,0.0002,160.75331354141235
83,0.0535837681055069,0.041578434085845946,0.0002,160.75331354141235
