source_id,parallax,parallax_error,parallax_over_error,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,teff_gspphot,radius_gspphot
208193694953409280,1.714541142590205,0.017133398,100.07012,0.95664304,13.507422,13.884123,12.9602,0.92392254,5863.2373,1.0588
208193798033028864,0.9926591596129435,0.07312833,13.574208,1.0425497,16.750408,17.388443,15.976842,1.4116011,4891.8423,0.7594
208194936199522432,1.458850782100745,0.020461574,71.2971,1.0384655,14.293335,14.711577,13.704565,1.0070124,5732.9263,0.9017
208196276229307392,0.7240156207099547,0.050523743,14.330205,0.99839324,16.502136,17.08077,15.77018,1.3105907,5324.6455,0.633
208196344948782848,0.8383473073788776,0.042387374,19.778233,1.0008111,16.138268,16.750229,15.390777,1.3594522,5058.391,0.905
208196963424059776,1.041367391954093,0.060963072,17.081938,0.96289456,16.728561,17.487263,15.886475,1.6007881,4619.943,0.7935
208199334246021632,0.795645955318069,0.046176825,17.230417,1.0364281,16.26797,16.824823,15.564059,1.2607641,5320.5166,0.6928
208201528973832320,1.0364486371243726,0.028243532,36.69685,1.0152112,15.3626175,15.897343,14.669399,1.2279434,5622.861,0.927
208202392260407296,1.246909224843756,0.076945834,16.205027,0.979329,17.247353,18.146997,16.32555,1.8214474,4486.894,0.7094
208202804579767424,0.8080434941314554,0.05485644,14.730148,0.9461403,16.611576,17.202274,15.866092,1.3361826,5287.97,0.6704
208204247688232960,1.3313958304963227,0.048863474,27.247261,0.9551676,15.943571,16.546225,15.197734,1.3484907,4691.965,0.5972
208204621349878016,2.1280727966857085,0.12856267,16.552803,1.0305248,17.769918,18.718176,16.842115,1.8760605,3612.5442,0.3388
208206201898171904,1.0833567007105176,0.016560862,65.41669,1.0288731,12.866717,13.250777,12.309452,0.9413252,6141.275,2.7281
208208508295776384,1.1484272509553157,0.020843785,55.096867,1.0417604,14.135763,14.518586,13.555449,0.9631376,6008.6265,1.1868
208209951404757376,0.8906178078345159,0.061226908,14.546183,1.0458677,16.611118,17.130995,15.935416,1.1955786,5310.843,0.5974
208212283569963392,3.87712213134689,0.10871618,35.66279,1.0038292,17.670816,19.182339,16.470951,2.7113876,3441.951,0.3626
208212421011307776,2.118063777669157,0.10986054,19.279568,0.96611625,17.821068,19.187098,16.684011,2.503086,3572.0496,0.4914
208212734543485184,0.6767030410454936,0.043817095,15.443813,0.94461405,16.099943,16.622396,15.410381,1.2120152,5654.7173,0.7967
208218124725489152,3.3654329605102626,0.1322308,25.451202,0.9857375,18.066029,19.4316,16.93491,2.4966908,3545.0164,0.2843
208218640121584128,0.4865629027478063,0.04224851,11.516687,1.112512,15.956012,16.393404,15.337324,1.0560799,6427.704,1.0001
208220083232725504,1.7074374735847333,0.044015992,38.791298,0.95627373,16.134785,16.910128,15.277525,1.6326027,4558.9463,0.7195
208220774722123648,1.0576393678945422,0.09139655,11.571984,1.0264823,17.538738,18.47351,16.595982,1.8775291,4410.837,0.6451
208221633716115712,0.6477402792098771,0.03805563,17.02088,0.9560838,15.456456,15.962523,14.780844,1.1816797,5994.861,1.0903
208223622282629760,1.579114859653594,0.015482451,101.99386,0.933158,12.775321,13.203174,12.179176,1.0239973,5538.5254,1.882
208228711822081280,1.8805212292026134,0.08996292,20.903292,0.99621314,16.83685,17.85685,15.845854,2.0109959,4216.282,0.6621
208228780541554432,0.2736752428057156,0.021448411,12.759698,0.9965899,13.930792,14.660252,13.095401,1.5648508,4980.862,5.8645
208231357521934080,0.8562827508897989,0.07119304,12.027618,0.9944817,16.837431,17.513199,16.048258,1.464941,4554.9565,0.7744
208233139930599168,0.8665825581522969,0.0816531,10.612978,0.94487333,16.784168,17.45262,16.01862,1.434,4687.099,0.6467
208233655326223232,0.8061398147146269,0.018999416,42.429714,1.0444257,11.415008,12.123929,10.597825,1.526104,4860.4824,10.713
208234999654143360,0.4242815943039291,0.029031593,14.614478,0.98058844,14.713028,15.17189,14.079299,1.0925913,6746.0913,1.8151
208235442032983168,0.9705676139316393,0.08665301,11.200623,0.9700147,17.03421,17.767797,16.208908,1.5588894,4589.2705,0.6489
208236167885222144,1.3285133754222034,0.03275257,40.56211,1.0079551,15.021033,15.5290365,14.35518,1.1738567,5246.8853,0.7715
208236580202087552,2.402315544517516,0.021910522,109.6421,0.96098095,14.218323,14.753354,13.52691,1.2264442,5247.9077,0.7481
208237473555222912,1.6118172471497958,0.07625292,21.137777,1.0159006,16.912148,17.826395,15.982557,1.8438377,4469.032,0.6632
208239466420251904,1.145732560869309,0.033117272,34.596226,1.0011023,15.2105255,15.7152405,14.544939,1.1703014,5141.3506,0.9832
208240080597542144,0.46907213774631673,0.03264817,14.367488,1.0386531,15.153128,15.600556,14.520815,1.0797415,6891.6978,1.3721
208241424925280512,1.415083755522072,0.036773983,38.480568,1.0333469,15.17031,15.773421,14.423751,1.3496704,4922.434,0.9611
208243452149922304,0.3873769169405269,0.033181004,11.674659,0.98632234,15.3871565,15.931865,14.677138,1.2547264,6814.255,1.7222
208243791449044608,1.3265648781846635,0.026337061,50.36875,1.2892145,11.659678,11.833613,11.354987,0.47862625,8092.8423,1.6697
208246372727538560,1.7108316653455924,0.0353867,48.34674,0.9862605,15.115759,15.715696,14.37861,1.3370867,4869.884,0.8488
208246510166535424,1.0343726082977678,0.101272374,10.213768,1.0409253,17.010017,17.700325,16.203499,1.4968262,4564.0024,0.5616
208246819404173952,0.37653657465444273,0.02206011,17.068665,1.0288004,13.940489,14.177219,13.553393,0.623826,9279.453,2.7917
208247094282052480,0.48170199972596844,0.038534023,12.500693,1.0180928,15.420085,16.166725,14.577919,1.5888062,4904.2275,1.7708
208247747117075456,1.330133832658252,0.029006576,45.856285,0.97003394,14.647056,15.114159,14.011321,1.1028376,5571.7754,0.897
208248537391503488,0.5013524612996947,0.016895488,29.67375,0.94309694,12.825491,13.58721,11.972218,1.6149921,4894.4585,13.8185
208248949707918976,0.3334867197525217,0.030766273,10.83936,1.0341157,14.477847,14.711779,14.086406,0.6253729,9026.907,4.8705
208251728550282240,0.4963286497732822,0.029735966,16.69119,0.9856,15.203652,15.588958,14.641338,0.94761944,7434.8438,1.5545
208254515985429760,1.5376689347339916,0.04938501,31.136347,1.1612153,15.892403,16.704453,14.99371,1.710743,4924.7725,0.9655
208256676351452672,0.6009612280320344,0.05583569,10.76303,0.916921,16.158247,16.61467,15.532515,1.0821552,5837.258,0.7583
208257333483945856,0.2303259876877154,0.018073156,12.744093,1.0516325,13.959959,14.636456,13.163732,1.472724,4916.0503,6.5936
208257367843663616,0.36850395746376585,0.013930517,26.452997,0.98169136,13.411806,14.051472,12.639339,1.4121323,5350.663,8.4869
208258841016068736,0.810789203823622,0.079240926,10.23195,1.0942184,16.901037,17.456713,16.212025,1.244688,4882.8994,0.5017
208259669946121472,0.44520632302906327,0.025805589,17.252321,0.9784342,15.044598,15.356566,14.569709,0.7868576,7914.3125,1.6718
208260249764748160,1.271710695190313,0.10376461,12.255727,1.1622993,17.380167,18.590801,16.275084,2.3157177,3803.148,0.5576
208260254061624960,2.962205186284198,0.03092317,95.79242,1.0461324,15.126896,15.8875885,14.277717,1.6098719,4451.7666,0.6639
208260455923182336,0.5066261765646245,0.032397345,15.637892,1.0230947,15.426602,15.850589,14.825917,1.0246716,6611.4033,1.0956
208260490282921472,0.833037958331307,0.032351546,25.749556,0.98403734,15.466166,15.959707,14.7986765,1.1610308,5819.123,0.8779
208260833879924096,1.7028409708439212,0.021516657,79.140594,0.9143896,14.450341,14.891294,13.838038,1.0532551,5320.2275,0.8666
208261491012248192,0.6708508529006217,0.031127255,21.55188,0.9892139,15.342485,15.765179,14.749919,1.0152597,6381.595,1.0884
208262659243352448,0.7323570886844887,0.061707146,11.86827,0.97201616,16.766836,17.35638,16.032341,1.3240395,5020.9634,0.6497
208266232656067840,0.30467641509994364,0.021511514,14.163411,0.964851,14.472535,15.183192,13.647916,1.5352764,5402.6123,6.0214
208266507533968640,0.929345064086748,0.020484723,45.367714,1.0066409,14.291686,14.750801,13.6600275,1.0907736,5788.8535,1.4899
208268053722110080,0.24659536737594598,0.013171259,18.72223,1.0439656,13.154743,14.085383,12.203964,1.8814192,5027.128,26.4931
208269943507779712,0.48655275208731463,0.020606367,23.611767,1.0196387,14.410344,14.713367,13.922249,0.7911186,7810.018,2.5805
208270871221470976,0.6104644688009119,0.026208233,23.29285,1.0709509,14.951215,15.741239,14.074751,1.6664877,5013.1304,2.6717
208271451039644032,2.7272889438392096,0.19041097,14.323171,0.9628019,18.624409,20.318804,17.397146,2.9216576,3318.1587,0.3464
208276020885392768,0.45346764651887017,0.044418857,10.2088995,0.9934174,16.061567,16.610615,15.350865,1.2597494,5548.2847,1.0421
208277120396440960,0.3544290447050377,0.033654973,10.531253,1.0234418,15.572641,15.953984,15.010594,0.9433899,7067.977,1.3127
208277330851572352,0.7778849433701787,0.050948333,15.268114,1.012504,16.447912,17.028301,15.720706,1.3075953,5118.494,0.6422
208278563505882368,1.3282201972472851,0.015184987,87.4693,1.0720203,12.499736,12.953383,11.875752,1.077631,5854.884,2.8527
208282239997576960,1.0405697831997882,0.031828012,32.693523,0.9885435,15.246221,15.768268,14.56571,1.2025576,5352.0205,1.0007
208283309445972864,0.573193771762422,0.03730643,15.364475,1.0014796,15.744661,16.261314,15.057105,1.2042093,5752.242,0.9212
208288841363807232,0.21525413930307544,0.020990781,10.254699,1.0534036,14.155329,14.8222065,13.361319,1.4608879,5813.7075,10.0644
208289803438866560,0.25460790320051463,0.019693105,12.928784,1.0579493,13.846908,14.206337,13.307013,0.8993244,9340.288,2.6843
208290490631233024,0.9355774667283402,0.08510592,10.993095,1.1204189,17.049524,17.73898,16.22024,1.5187397,4959.3667,0.7699
208290628070183168,0.8907765387671153,0.041782286,21.319477,1.0578532,15.466927,16.020363,14.759627,1.2607355,5503.929,1.0198
208392607771513216,0.7336505052251127,0.036439873,20.13318,0.9822654,15.810029,16.284796,15.097835,1.1869612,5892.8535,0.8333
208404771122670336,0.5517516147647658,0.037054174,14.890405,0.9740836,15.679475,16.155369,15.036401,1.118968,5910.297,1.1075
208405011640844032,0.9391741566742734,0.046947654,20.00471,1.0697346,16.001879,16.52522,15.322782,1.2024393,5419.0415,0.6462
208407584322376064,0.25754745082845826,0.0155127095,16.602352,1.0439322,13.499823,14.439731,12.547115,1.8926153,4913.042,12.0048
208410921515714304,0.30637263086950545,0.02762394,11.0908375,0.98539746,14.761738,15.04132,14.30638,0.7349396,9242.689,2.2542
208411505631281664,0.869815705529609,0.067546606,12.877268,1.1260343,16.715532,17.289307,15.864051,1.4252558,4579.1055,0.6104
208412463405331328,3.2963594115210335,0.15773447,20.898155,1.0787785,18.115427,19.49504,16.983335,2.5117054,3479.9197,0.2732
208415319562372224,0.33202849848974986,0.03193611,10.396649,0.9612704,15.278608,15.741847,14.637329,1.1045179,7021.125,1.8678
208418171420573184,0.37622402233394286,0.014450089,26.036104,0.9817207,13.044727,13.266397,12.667966,0.5984316,9859.573,4.0253
208419992486743680,0.4830489701678996,0.038541507,12.533214,1.017773,15.519516,15.996029,14.872922,1.123107,6090.122,1.1959
208420885839930240,2.948646763757075,0.039882474,73.933395,0.945014,16.01624,17.110561,14.9764185,2.1341429,3809.285,0.6654
208421332516507392,0.41173104133075744,0.04092109,10.061585,1.0171994,15.846054,16.337868,15.178576,1.1592913,7122.8726,1.1379
208422049775182720,0.5096125333549855,0.031691253,16.080542,0.9917696,15.339665,15.814122,14.691475,1.1226473,6693.5854,1.3563
208422260229385472,1.7598463901441799,0.112880826,15.590303,1.0591452,17.639349,18.69177,16.643679,2.048092,3689.6335,0.4759
208422569467051520,0.46266873333516756,0.04056509,11.405589,0.98739624,15.9524355,16.47627,15.264747,1.211524,7113.576,1.2435
208423943856547712,0.31978406938935583,0.0148879895,21.479332,1.0880874,13.209343,14.19028,12.233314,1.9569664,5260.4116,14.472
208424081295487360,0.7056647364210326,0.016542321,42.658146,0.99675363,13.394228,13.797982,12.813981,0.98400116,7018.6934,2.3829
208425554465813504,0.6300622565347296,0.044048198,14.303928,0.9737154,15.899091,16.430496,15.20171,1.2287865,5849.724,0.857
208425554465817984,1.0010348910311664,0.096019186,10.425364,0.9543921,17.399244,18.233683,16.502697,1.7309856,4507.2075,0.6606
208425691903953792,0.3301854975599413,0.01452598,22.730688,1.0228833,13.093498,13.321078,12.709633,0.6114454,9927.339,5.3313
208426280318698240,1.2978048962352193,0.029167084,44.495533,1.0085696,14.866675,15.30817,14.260068,1.0481024,5272.867,0.8983
208426623916075520,1.1464020977090714,0.052301757,21.918999,1.0269612,16.117987,16.640972,15.399699,1.2412729,4848.4683,0.6036
208426726995313536,1.3589509450839774,0.023621554,57.530125,1.0456057,14.57191,14.930183,14.040833,0.88934994,5658.0273,0.7766
208430914585103488,2.787982182717759,0.15213388,18.325846,1.0152988,17.944641,19.415636,16.765608,2.6500282,3415.3547,0.3788
208430953243106048,0.6553052125361506,0.03087936,21.221462,1.0259733,15.085925,15.563445,14.435,1.1284447,6134.2935,1.2856
208431533060398464,0.9919534438230636,0.063040435,15.735193,1.0564977,16.505505,17.135386,15.74483,1.3905554,4845.2144,0.6961
208431670499351168,1.4386017048205069,0.1436207,10.016674,0.9438136,18.019232,19.088434,17.016624,2.0718098,3535.4583,0.4103
208432052754730880,0.6814970114687209,0.05469262,12.460493,1.009632,16.323784,16.907,15.599105,1.3078947,4851.858,0.9194
208443906864859904,0.661871190632617,0.023568038,28.083424,0.9565695,14.357728,14.683318,13.863934,0.8193846,7150.0186,1.3562
208446410828661760,0.6798351684161148,0.058247857,11.671419,1.0234532,16.41273,16.995314,15.507284,1.4880295,4992.8857,0.6779
208446926224703232,0.7992514525893285,0.07043729,11.346993,0.9937905,16.847439,17.448776,16.103243,1.3455334,4808.591,0.613
208447033601070336,0.8568107182764823,0.021947807,39.03856,0.92521405,9.000211,9.064613,8.8250265,0.23958683,7459.8774,9.8604
208451672165451648,0.244065167951596,0.021187387,11.5193615,0.9015162,14.233964,14.94984,13.407604,1.5422354,5357.7617,5.0421
208452599878707456,0.575106579087761,0.02412378,23.83982,1.002044,14.313513,14.650218,13.801707,0.84851074,7193.769,1.4352
208453321432871168,1.0978179767495977,0.060138147,18.254936,0.962632,16.489264,17.112625,15.736395,1.3762302,4628.8716,0.6701
208454313567828480,0.3458632658115302,0.015109226,22.890865,1.1513011,13.273999,14.081876,12.391608,1.6902676,5042.8003,12.7675
208455108139288064,1.1272850252276319,0.06187696,18.21817,0.93520683,16.69133,17.384626,15.911868,1.4727583,4601.2837,0.6452
208456654327475840,0.7605052457726595,0.06220611,12.225572,1.0336202,16.6839,17.209806,15.992139,1.2176676,5088.703,0.564
208456997924845184,0.4026292040614477,0.032678347,12.320979,1.111491,15.221151,15.625472,14.632184,0.99328804,6835.983,1.3493
208457822560286336,0.37433633493040985,0.024557164,15.243467,1.157479,14.0095415,14.224373,13.641248,0.5831251,9369.623,3.7504
208458578472770048,0.992568856693769,0.021661306,45.82221,1.0241977,14.391506,14.802988,13.8022375,1.0007505,6480.5503,1.2128
208461052374284032,0.302697666081177,0.02598992,11.646733,1.0116398,14.753365,15.406608,13.967533,1.4390745,5586.5996,5.0264
208462048806284672,0.8334827395075968,0.027604336,30.193907,1.0347375,14.955233,15.3568125,14.377312,0.9795008,6020.0176,1.0972
208463491915343104,0.26426177668287926,0.025399875,10.4040575,0.9779063,14.573984,14.820054,14.16989,0.65016365,9254.149,2.85
208465381700882944,0.733927362691509,0.046774607,15.690722,0.9600279,16.11298,16.623749,15.434007,1.1897421,5441.074,0.7094
208465828377462400,1.0143834061214745,0.04474111,22.67229,1.0456959,16.045778,16.630938,15.329904,1.301034,4705.9673,0.8946
208467718163529984,1.2890709771405313,0.031915452,40.390186,1.2403625,14.608862,15.006175,14.04208,0.9640951,5242.1606,0.9789
208472940843741184,0.4950497470523988,0.035708748,13.8635435,1.01409,15.691512,16.13346,15.0710535,1.0624056,6140.5503,1.0619
208475449104608640,1.837376191491333,0.02166807,84.796486,1.0407357,14.6953335,15.195304,14.037975,1.1573286,4853.8374,0.765
208475483464338688,0.5837654100616068,0.030040061,19.432898,1.0226806,15.475036,15.9636965,14.811246,1.1524506,5957.4565,1.4804
208475719690622848,1.4755154712543235,0.123822734,11.916353,1.0422591,18.034904,19.189516,16.951181,2.2383347,3577.1106,0.4673
208476789134366976,0.45283601998639783,0.029110724,15.555642,0.9134495,14.971784,15.412176,14.351483,1.0606928,6838.471,2.4719
208476823494108160,1.4843934751109018,0.073035695,20.32422,1.0093865,16.984241,17.870365,16.060146,1.8102188,4242.4004,0.765
208476990993377664,0.579098253228749,0.048172195,12.021421,1.0084393,16.110176,16.624073,15.434441,1.1896324,6358.4556,0.88
208477781275420288,1.0385120294106085,0.07379633,14.072679,1.0378655,16.925741,17.637619,16.12273,1.5148888,4433.9253,0.8284
208478197883625472,0.5184445672457251,0.034071438,15.216398,0.99252266,15.427104,15.919617,14.763956,1.1556606,6393.1772,1.2473
208479258736176384,2.177704212460694,0.04636169,46.972065,1.0152291,15.979911,16.86322,15.05498,1.8082399,4267.7544,0.6687
208480568705483776,3.5574792960562474,0.014930699,238.26608,1.0120769,12.719236,13.1397085,12.1349125,1.004796,5507.3477,0.8195
208485099894606848,1.9861594419076745,0.07685238,25.843824,1.0090607,17.072992,18.000515,16.110641,1.8898735,4014.0044,0.5453
208485791385855232,1.2082449350067686,0.020554679,58.781994,1.014724,14.30585,14.663247,13.772304,0.8909435,5494.724,1.0914
208486341141679232,0.27914206142548925,0.022930738,12.17327,1.0104405,14.668348,14.910888,14.269881,0.64100647,9482.014,2.0313
208487303214333056,1.0611002171006108,0.028671635,37.00871,1.1487631,15.0144615,15.442771,14.407292,1.0354786,6002.791,0.8853
208488913823474944,0.2593653378529612,0.019232038,13.486107,0.9657243,13.920274,14.751552,13.02294,1.728612,4832.747,11.0828
208489738459575040,0.5648952200238968,0.042501103,13.2913065,1.0645314,15.995688,16.504503,15.320398,1.1841049,5669.127,0.813
208490979705877376,0.46285193512395095,0.02653561,17.442673,1.001644,15.09586,15.553958,14.459773,1.0941849,6312.244,1.6534
208491082785080960,0.5038855107491909,0.016264794,30.980133,1.0160875,13.898586,14.224843,13.401323,0.8235197,7717.234,1.9311
208491525163967616,3.241579676164158,0.27694365,11.704835,0.9643982,18.88355,20.462147,17.64951,2.8126373,3120.1462,0.2394
208492835131690752,0.8967846947281175,0.03631378,24.695438,0.9778565,15.545505,16.028109,14.896808,1.1313009,5086.594,1.0197
208495274673569152,0.6540139142211451,0.059377518,11.014504,1.0689,16.496784,17.036144,15.794816,1.2413282,5371.3647,0.634
208495412112504576,0.6918394245406101,0.027356973,25.289326,1.056174,14.994284,15.417839,14.389974,1.0278654,6080.6846,1.3203
208495549551446400,1.406778710714098,0.047276344,29.756502,0.96416885,16.178837,16.854906,15.387004,1.4679022,4581.0645,0.7421
208498367050003072,0.24052903182862123,0.021677058,11.096018,1.0125812,14.514699,14.73272,14.145284,0.5874367,9241.335,3.1146
208498470128734848,0.5278022351416721,0.022843108,23.105536,0.89653915,14.357364,15.056384,13.541467,1.5149174,5020.0264,3.1676
208499535280591232,0.5968962777165409,0.024642477,24.222252,1.143218,14.46931,14.930156,13.830126,1.10003,7381.385,1.8456
208501626926151808,0.606342964816555,0.059295956,10.225705,1.0203218,16.541924,17.162716,15.781424,1.3812923,5501.437,0.6758
208501734303751808,0.5244590972999351,0.02819335,18.602226,1.0228965,15.016035,15.644935,14.2432575,1.4016771,6944.4463,1.8618
208502180980885632,0.9068889629289885,0.02442386,37.13127,1.0363445,14.5898075,15.108791,13.902056,1.2067356,5832.3477,1.6155
208502490217948288,0.92375927129365,0.08262603,11.180003,0.9519089,17.220472,18.040623,16.348484,1.6921387,4500.7935,0.8717
208503825951616384,1.7653338111095862,0.08128869,21.716845,1.3456347,16.564203,17.660488,15.484069,2.1764193,3791.58,0.7831
208504513146497536,3.3341045967426615,0.10992487,30.33076,1.0798795,17.45154,19.00701,16.274826,2.7321835,3445.4692,0.4156
208506304149377024,3.6084843887517764,0.01776374,203.13765,1.1213535,10.756105,11.048508,10.301754,0.7467537,6052.0474,1.535
208506888264890112,0.6358313056490378,0.042911448,14.817288,0.9830417,15.817495,16.308077,15.147087,1.1609898,6002.771,0.9158
208507983480319232,0.4846042970932021,0.020997953,23.078646,0.959976,14.285694,14.492899,13.936591,0.5563078,9563.105,1.581
208508400095169024,0.6674926646149713,0.025886465,25.785393,1.031794,14.632628,15.083093,14.00593,1.0771627,5732.3,2.1504
208509362166079488,7.368858513622838,0.018320655,402.21585,1.0144575,10.37593,10.695069,9.891594,0.8034754,5891.13,0.9638
208509362166082688,0.8113427549171613,0.044209726,18.352133,1.019214,15.836849,16.304375,15.198247,1.1061277,5538.0845,0.7683
208515546918829184,1.0259585302273786,0.02645352,38.783443,0.983674,15.00178,15.5249195,14.315348,1.2095718,5087.354,1.1485
208515645702573184,1.3000752636926614,0.035551127,36.56917,0.9338812,15.563558,16.0581,14.901715,1.1563845,4888.0596,0.8002
208516161098399232,0.3774281274845516,0.016551733,22.802937,1.1156014,13.702601,14.548044,12.799887,1.7481575,4911.645,8.0664
208517432408854528,2.9089609101234117,0.10247489,28.38706,0.9844342,17.545557,18.987465,16.379992,2.6074734,3468.4858,0.515
208518708014734208,0.9497048831200341,0.025128521,37.793903,1.0259539,14.989588,15.374108,14.430708,0.9434004,5434.8975,1.038
208520322922666496,0.22060260922932914,0.021820812,10.109735,1.0044075,14.286643,14.55828,13.84198,0.7163,9752.077,5.1472
208521727375904640,0.48306998819272706,0.026669247,18.11337,0.9963355,14.609039,15.220622,13.85756,1.3630619,5933.763,3.2617
208523484018531840,1.7824042123312414,0.02012608,88.56191,1.0194234,13.715714,14.214676,13.0668125,1.1478634,4926.779,1.272
208524446091141248,1.1254316062488208,0.034319177,32.793083,0.97739524,15.419853,15.879641,14.796017,1.0836239,6002.5073,0.9978
208524514810618368,0.622452558884092,0.022164453,28.08337,0.99177057,14.385934,14.842889,13.757099,1.0857897,6553.704,3.1532
208525094630431488,2.5638554144071612,0.11552062,22.19392,0.9906348,17.536484,18.769043,16.447884,2.3211594,3592.8296,0.4243
208525644384703232,0.23024477420309136,0.01648165,13.969767,0.9951819,12.153828,13.08351,11.2078085,1.8757019,4726.821,51.6745
208525987983645440,0.7926535237732983,0.063472494,12.488142,1.052129,16.50947,17.039944,15.8191395,1.2208042,5310.1084,0.616
208526469020147072,0.5567689879826389,0.05358269,10.390837,0.9247874,16.198381,16.731514,15.505112,1.2264023,5386.2974,0.7078
208526576394977920,0.5991960264907153,0.05578909,10.74038,1.0408989,16.113583,16.679636,15.393854,1.2857819,5202.468,1.0193
208529355236446208,1.3684411316360123,0.014300784,95.68993,1.0034606,13.358634,13.705619,12.842146,0.86347294,5929.0415,1.3987
208531936515884160,1.8581037846312698,0.16690406,11.132766,0.9990604,18.309515,19.65232,17.16695,2.4853706,3392.689,0.3873
208532516331952256,0.9446535027013203,0.080056645,11.799813,1.010513,17.263521,18.021133,16.419638,1.6014957,4297.1323,0.569
208532761147718656,0.27814379527289224,0.014819827,18.768356,1.0889169,13.387794,14.11894,12.552675,1.5662651,5329.5938,8.9414
208533723220467072,0.5824705700587288,0.04822527,12.078119,1.0268166,16.078045,16.613432,15.380924,1.2325077,5611.411,0.7511
208534822732080512,0.6495649679373028,0.06376916,10.1861925,0.9944454,16.730146,17.28312,16.011871,1.2712479,5253.5376,0.6335
208535028890484096,2.4198883939217324,0.077116534,31.379633,1.0576231,17.050024,18.233692,15.97091,2.262782,3622.9233,0.6681
208536261542038400,1.879282449761213,0.014858795,126.4761,1.0195835,12.649031,12.9623,12.176328,0.7859726,5902.797,1.4047
208536403279955584,0.49822439323014533,0.025648931,19.424763,0.9560469,14.870318,15.314703,14.247019,1.0676842,6896.205,3.4501
208538980260363136,0.5908249067417732,0.024548503,24.067656,1.013536,14.901152,15.261566,14.354164,0.90740204,6943.0815,1.4365
208539804894046976,0.5305341332443383,0.048894797,10.850523,1.0802757,16.044477,16.478552,15.432273,1.046279,6094.4097,0.8624
208540900107726720,1.4504951842022658,0.10902614,13.304105,1.007408,17.634796,18.738157,16.592457,2.1457005,3784.4824,0.5788
208542244435978368,0.5843717059121465,0.056831513,10.28253,1.0376283,16.415749,16.906425,15.753392,1.1530333,5541.475,0.6552
208542347514694528,0.8360416196139411,0.079939954,10.45837,0.97384834,17.015512,17.669018,16.246618,1.4223995,4520.589,0.6165
208542450593929984,0.36160202778151684,0.033275545,10.8669,1.0546627,15.432762,15.925147,14.769104,1.156043,5900.772,1.4203
208542652454732032,1.4464026939303622,0.10553053,13.706012,0.97501004,17.517885,18.585014,16.516901,2.0681133,4126.2476,0.8375
208544683976850816,0.7036961115457763,0.029015725,24.252232,0.9712849,15.018386,15.478398,14.377834,1.100564,6081.78,1.3062
208546298884510976,0.27214257643530565,0.02525872,10.774203,1.0360572,14.657822,15.0106325,14.117443,0.89318943,8910.646,3.9885
208547776353244672,0.63535056257887,0.031734988,20.020508,1.0000486,15.330704,15.860262,14.632577,1.227685,5947.9272,1.3657
208548188670083840,0.74598680654378,0.058784146,12.690272,1.000726,16.5703,17.148632,15.841962,1.3066702,5223.4565,0.6675
208548635346644096,0.978731924036318,0.03688029,26.538078,1.0058389,15.560378,16.062138,14.897304,1.164834,5436.1567,0.7725
208548772785601664,1.0588330730998519,0.075133055,14.0927725,1.0393081,16.840296,17.80629,15.872212,1.9340773,4210.044,0.6433
208549558761323520,1.1425081573616904,0.04292615,26.615667,0.99503934,15.855771,16.460886,15.103732,1.3571539,4833.498,0.893
208550353333515264,4.1725792215306,0.15058614,27.70892,1.0258607,18.055695,19.555656,16.880001,2.6756554,3286.3738,0.2608
208551143607566976,1.1376288547203304,0.017643765,64.47767,0.91932935,12.937684,13.262027,12.412201,0.84982586,6296.7974,1.8542
208551830802311680,0.626099679086233,0.029694391,21.08478,1.0122683,15.032217,15.450778,14.434417,1.0163612,7618.472,1.5378
208551860863775744,1.4012017464204578,0.12739785,10.99863,1.0066026,17.791945,18.804945,16.801704,2.0032406,3571.7986,0.4639
208552208759451904,1.1563153731619733,0.100653075,11.488128,1.0438516,17.438684,18.341908,16.533327,1.8085804,4273.0107,0.6128
208552273180110720,1.4093434697379554,0.01678441,83.96741,1.0650772,13.657316,13.976588,13.171401,0.8051872,6221.485,1.0735
208552964673660032,2.0667174683681493,0.018889328,109.41191,1.0658557,13.794005,14.192868,13.223041,0.96982765,5561.993,0.7898
208553956807959680,1.6837258099240977,0.11455138,14.698433,0.9510255,17.5298,18.652302,16.489784,2.1625175,3655.8975,0.5083
208555610373676672,3.5589815534992155,0.06734175,52.849556,0.9849468,16.893885,18.210884,15.742484,2.4684,3447.0264,0.495
208555674795690368,1.5380909771398252,0.13072354,11.765984,1.0653257,17.960815,19.305948,16.838793,2.4671555,3556.7925,0.5128
208556744245046656,1.5428240027883255,0.016541814,93.26812,1.0848546,13.9848585,14.335679,13.462218,0.87346077,5918.7847,0.8633
208557981195561088,0.7895732792287415,0.061375875,12.864554,0.92439735,16.627201,17.243132,15.88159,1.3615417,4787.3555,0.8268
208559252505840896,0.762833119450872,0.036068946,21.149303,0.92419136,15.666491,16.119051,15.0348835,1.0841675,5806.3936,0.8176
208562581102805376,0.9006418984142749,0.030983418,29.068514,1.031389,15.348045,15.841242,14.683464,1.1577778,5889.135,0.8782
208562928997812480,0.35833528892647054,0.030117031,11.898094,0.9887491,15.089918,15.819336,14.255928,1.5634079,5222.602,2.8461
208563375674446720,1.4607159685251025,0.023606505,61.877686,0.933493,14.733929,15.209422,14.101097,1.108325,5113.955,0.9063
