Training Samples,Testing Samples,Training Time (s),Best Epoch,Validation Loss,Final Train Loss,Final Validation Loss,RMSE,MAE,R²,Residual Mean,Residual Std,Residual Median,Residual Max,Residual Min,Prediction Mean,Prediction Std,Truth Mean,Truth Std,Parameters,Learning Rate,Batch Size
10000,10000,164.9768431186676,64,0.01224985277801752,0.0196131359487772,0.020901808440685274,0.15670026633093023,0.11886269599199295,0.938784122467041,-0.04368067905306816,0.15048910677433014,-0.05164361000061035,1.4523062705993652,-0.7825717926025391,4.0106072425842285,0.6431227922439575,4.054287433624268,0.6333410143852234,12113,0.0002,256
