Exponent,Intercept,R2,RMSE,Neighbours,Experiment,CentreIndex
0.7421883727677097,-3.193397524925358,0.35190002932005715,0.1271798319921459,50,74,15629
0.8869821294701303,-3.8979596923745907,0.6085308064085959,0.1873955583845598,50,75,2865
1.377729194942847,-8.206592634974474,0.9021611067950556,0.1129553595491533,50,76,7545
2.5250323291441927,-16.89610180073548,0.933603560277681,0.0839284663481589,50,77,6597
2.4640762131720146,-16.97292461925722,0.6912886549115371,0.12956344240525144,50,78,247
1.9085887485138724,-11.588205501316285,0.8761658284046665,0.10095573835949807,50,79,16140
1.4434524494081085,-8.544964950737796,0.6163298521031776,0.14892635231217516,50,80,10194
-0.27296308625068416,5.428038738430381,0.052176174446200596,0.17349823567985148,50,81,6325
1.0357536420142037,-5.153902778681307,0.6936748082658208,0.09124215754770985,50,82,10143
1.7871896170327495,-11.8453588687299,0.9483916801163601,0.11183413435012965,50,83,0
1.7139261737176172,-11.320659203014197,0.21670686474803658,0.1576429334336246,50,84,8739
2.2464701895886483,-15.155289299228134,0.8254760926482729,0.10015765883584232,50,85,10391
1.1443556612007981,-6.08153757735868,0.7353179372171842,0.14192684503370834,50,86,6794
1.8943245138289977,-12.356824117401263,0.9049867702028913,0.10932975951599319,50,87,16607
0.4940642069998381,-0.055511826666924335,0.3070748210489668,0.19635351737632836,50,88,4996
0.8540903288410104,-3.455556610789193,0.2641764625583325,0.21191654987779865,50,89,2756
1.4883079420835998,-9.039127628769164,0.8220662718261489,0.13708878586394957,50,90,10550
0.4296324260417078,-0.6468848381328667,0.17762470783671702,0.11041779528067236,50,91,17745
1.1167907782234032,-5.844084124272339,0.5869963514222982,0.12900521201076523,50,92,7505
1.3921914760990937,-8.477360570150724,0.3766258633762196,0.17063976318094626,50,93,932
1.7620704496703585,-11.7464375230333,0.876509511556578,0.15401931682062314,50,94,19398
1.6167513251742713,-10.037698252263914,0.7493641459594818,0.12705585096894778,50,95,8885
1.8351640924682833,-12.359918978453216,0.4604769444719541,0.27628383628792946,50,96,3458
1.2416065111547792,-7.073633181178828,0.8349350125653852,0.17779692213714585,50,97,12312
1.3119474330148617,-7.51138327820538,0.42260469501470066,0.17836571231479995,50,98,6393
1.1361554404045793,-6.09861246823511,0.8275387346604516,0.1628172561053189,50,99,18755
1.3358906089573028,-8.061180316132365,0.8291423575274418,0.19391263806754525,50,100,5879
1.2386218254276675,-7.043720623932008,0.9175988544375764,0.1417733670672095,50,101,11002
0.6852734859915025,-1.9673493633435477,0.5548758908199614,0.10201833821126124,50,102,10866
1.2139929450721318,-6.918847208497828,0.4047480326688193,0.11571770365950758,50,103,4848
