Training Samples,Testing Samples,Training Time (s),Best Epoch,Validation Loss,Final Train Loss,Final Validation Loss,RMSE,MAE,R²,Residual Mean,Residual Std,Residual Median,Residual Max,Residual Min,Prediction Mean,Prediction Std,Truth Mean,Truth Std,Parameters,Learning Rate,Batch Size
10000,10000,249.76869678497314,249,0.008369857758656144,0.009489488011598587,0.008838398557156324,0.13070203089783405,0.0955217182636261,0.9574117660522461,-0.010357415303587914,0.13029100000858307,-0.01960897445678711,1.3438177108764648,-0.7464971542358398,4.043930530548096,0.6168501973152161,4.054287433624268,0.6333410143852234,111361,0.0002,256
