0,1,2
-1.6736219487436899,-1.2888155233545522,-1.0948804773966454
0.43071024855237094,0.4339908491460429,0.5293287275839704
0.7662350598078106,0.08684516785944106,-0.09127978405035206
-0.23886389707286312,-0.5987993211393041,-0.32361969200470275
-0.13665585130165336,-0.5572012978146413,-0.43457897120128985
-0.7740579100223907,-0.4083410681923551,-0.9575497994431306
0.5706233307807037,0.564992855180065,0.44891063467646464
0.8549172375903974,0.19809908186035774,0.7339917637767868
-0.20914426512090317,-0.10457762360623411,0.40889183615796754
-0.3862360255445321,-0.3495943292191632,-0.29207031634823694
0.02482694311792984,-0.6026063427326919,0.517365686912981
-0.40449193603417416,-0.6295582850744358,0.08014577476662292
0.6350647492284482,0.0948565097500536,0.9513702105203165
0.24547110443028372,3.3223195323942245,0.5889318475270605
0.5764108891366003,-0.1984866857679622,0.1514192770718155
-0.04044516348376691,2.9808619418261255,1.070067293594249
-0.4141324543011171,-0.34240447691757336,0.5034342004460358
0.37746428756799383,0.11036291769421694,0.4887767839787402
-0.10553104630725772,-0.2981825463902777,-0.3854689026571637
0.048249601377382954,-0.7308929287942958,0.5348380484555766
0.86538005699425,0.023403196398122494,-0.07791377600347542
-0.7922490768024152,-0.23710353230794337,-0.4545524495488188
0.23929505628618572,-0.4370999631487055,0.00017441826231399406
0.6537319376540104,-0.07079051580724353,0.11100082488118145
-0.16570068028432058,-0.21765798039737502,-0.2683452124356918
-0.6116073215961525,-0.7763339507756676,0.14408258133568128
-0.6071050447389746,-0.11652288117038902,-0.47143925788955154
-0.3867695316615391,5.03169382989351,-1.3761570564291707
0.42459421710286926,-0.07739473209239331,-0.06775050807992102
-0.7481125048076676,-0.3260625703831593,-0.830472462335704
0.6093263258632813,0.4861295985991189,-0.51109279831673
-1.5735714013400366,-1.1479500948726602,-2.7226573084477885
-0.6753579088230065,-0.6480467647208507,-1.5098650041149326
1.4797033932610462,0.9360931341342422,0.2607155840804556
-1.677275053079388,-0.617513622407208,-1.8419249276523701
1.7740046253945634,0.5482020305950714,0.8214528662429966
-1.6906898975573232,-1.0830907597046937,-2.233492511611232
0.1424658129766849,0.5781178312838107,0.5022732782085905
-1.573519431297427,-1.1664228263628036,-0.6997888002567563
-1.7320377765265207,-0.9702796164386381,-2.05670302055713
0.3681910193150301,0.22900455050853935,0.10472855894499367
-0.07911475628335075,3.129077644522012,1.159187137698353
0.625732178542191,0.45594266930212496,1.0473963008919693
0.7535472533919705,0.21049913653127345,1.2609207524602157
-0.28380805389562114,-0.5198245350028885,0.2164606404718989
0.38904469491903554,-0.31899579352327617,1.1829474648535137
-1.805586434975825,-1.026093544525552,-2.7792378842527428
-0.8420101091217154,-0.6878236609729298,0.07721981133002291
0.4099419460600862,-0.36640135605349083,-0.32029406970019353
0.7167222838592324,0.5786508620683106,0.43779484223062964
0.6334503531606311,0.20150280529178197,1.0629478511098704
0.42735499752366307,0.6066935176385884,0.42360588562916185
1.1438706384805188,0.7047796739753246,1.2199292582241923
0.15693649811654636,-0.08591259990591767,0.3507680977665572
-1.497248847997149,-0.44273717328010315,-1.4439132996479302
-0.5487127273665942,-0.4630357785683988,-0.2741558484281758
-0.6067430870448195,-0.5508660481351944,-0.7415292091890391
0.08354578027815546,1.2182342223314577,0.26021101749023706
2.8816904654082816,1.285403394940442,1.8968729388737444
0.8046230409002999,0.151355429203419,1.4513831487627329
-1.2242745577881367,-0.6215882533841818,-0.11631005007623799
