epoch,train_loss,test_loss,learning_rate,elapsed_seconds
1,16.487968368530275,13.181243606567383,0.0002,190.9455807209015
2,10.937622100830078,8.489693672180175,0.0002,190.9455807209015
3,6.278763011932373,4.047997882843018,0.0002,190.9455807209015
4,2.1989229822158816,0.5566926908493042,0.0002,190.9455807209015
5,0.5086987643241883,0.09615773975849151,0.0002,190.9455807209015
6,0.32223034572601317,0.061228280007839204,0.0002,190.9455807209015
7,0.262891308426857,0.04884299948811531,0.0002,190.9455807209015
8,0.214654843211174,0.04074163579940796,0.0002,190.9455807209015
9,0.19812864232063293,0.03900839579105377,0.0002,190.9455807209015
10,0.17514476370811463,0.040688916385173794,0.0002,190.9455807209015
11,0.16027798199653626,0.035511680275201796,0.0002,190.9455807209015
12,0.15015670585632324,0.03638744023442268,0.0002,190.9455807209015
13,0.1442013257741928,0.03529441843926907,0.0002,190.9455807209015
14,0.1343011860847473,0.03512164913117886,0.0002,190.9455807209015
15,0.12879054021835326,0.032844682440161706,0.0002,190.9455807209015
16,0.12394258636236191,0.03378212675452232,0.0002,190.9455807209015
17,0.1159616768360138,0.029082250386476518,0.0002,190.9455807209015
18,0.11306113922595978,0.030314779967069626,0.0002,190.9455807209015
19,0.10794845360517502,0.033183626502752306,0.0002,190.9455807209015
20,0.1045794182419777,0.02866826605796814,0.0002,190.9455807209015
21,0.09975274950265885,0.029610935792326928,0.0002,190.9455807209015
22,0.10043706071376801,0.0317988346517086,0.0002,190.9455807209015
23,0.09444368386268616,0.03121473242342472,0.0002,190.9455807209015
24,0.09090491789579391,0.03150933468341827,0.0002,190.9455807209015
25,0.0911755006313324,0.031174133330583574,0.0002,190.9455807209015
26,0.08620320785045624,0.026891104474663734,0.0002,190.9455807209015
27,0.08393802928924561,0.033455406188964844,0.0002,190.9455807209015
28,0.08180070984363556,0.032814028963446616,0.0002,190.9455807209015
29,0.08058689147233963,0.02854996630549431,0.0002,190.9455807209015
30,0.07953318130970001,0.027368973106145857,0.0002,190.9455807209015
31,0.07561749875545502,0.027774316534399986,0.0002,190.9455807209015
32,0.07466910344362258,0.024699348539114,0.0002,190.9455807209015
33,0.07397610199451446,0.03359985211491585,0.0002,190.9455807209015
34,0.0729022138118744,0.0315832934230566,0.0002,190.9455807209015
35,0.070110575735569,0.028348756670951842,0.0002,190.9455807209015
36,0.06864890903234482,0.02629790088534355,0.0002,190.9455807209015
37,0.06902628648281098,0.02839669944345951,0.0002,190.9455807209015
38,0.06579577484726906,0.029665464848279952,0.0002,190.9455807209015
39,0.0646307480931282,0.03687706264853478,0.0002,190.9455807209015
40,0.06270697516202926,0.03587646269798279,0.0002,190.9455807209015
41,0.0609542401432991,0.03225263319909573,0.0002,190.9455807209015
42,0.05747223615646362,0.030584230095148088,0.0002,190.9455807209015
43,0.05800545799732208,0.03793436393141746,0.0002,190.9455807209015
44,0.0586354378759861,0.03853052079677582,0.0002,190.9455807209015
45,0.05760985007882118,0.03913860815763474,0.0002,190.9455807209015
46,0.05656876409053802,0.03677853757143021,0.0002,190.9455807209015
47,0.05496620857715607,0.0318679830878973,0.0002,190.9455807209015
48,0.05469398272037506,0.0350917377769947,0.0002,190.9455807209015
49,0.05395020592212677,0.03202369073033333,0.0002,190.9455807209015
50,0.05204474323987961,0.03559771174192428,0.0002,190.9455807209015
51,0.05103680258989334,0.0354779217839241,0.0002,190.9455807209015
52,0.052611902475357054,0.0383340066075325,0.0002,190.9455807209015
53,0.052368836522102356,0.03039007459580898,0.0002,190.9455807209015
54,0.050665671914815906,0.0407759650349617,0.0002,190.9455807209015
55,0.048456040263175966,0.0327805343568325,0.0002,190.9455807209015
56,0.05000791975855828,0.033877798408269884,0.0002,190.9455807209015
57,0.048146970957517625,0.037787958055734636,0.0002,190.9455807209015
58,0.049490741163492204,0.041107678920030595,0.0002,190.9455807209015
59,0.048139219164848326,0.03579529041051865,0.0002,190.9455807209015
60,0.04517225623130798,0.03656431415677071,0.0002,190.9455807209015
61,0.0471487128585577,0.04259336084127426,0.0002,190.9455807209015
62,0.0458189854323864,0.03202741549909115,0.0002,190.9455807209015
63,0.04559268575906754,0.04395342579483986,0.0002,190.9455807209015
64,0.04568279337882995,0.04147267359495163,0.0002,190.9455807209015
65,0.04467559400200844,0.03333026525378227,0.0002,190.9455807209015
66,0.04398393714427948,0.0388687157034874,0.0002,190.9455807209015
67,0.04368950015306473,0.027803227096796036,0.0002,190.9455807209015
68,0.045202094435691835,0.04451790988445282,0.0002,190.9455807209015
69,0.042697925806045534,0.04865490308403969,0.0002,190.9455807209015
70,0.04305309617519379,0.037923287600278854,0.0002,190.9455807209015
71,0.04147301638126373,0.030854501634836197,0.0002,190.9455807209015
72,0.041614613115787506,0.03983270418643951,0.0002,190.9455807209015
73,0.040940861284732816,0.03979737704992294,0.0001,190.9455807209015
74,0.03964299318194389,0.04113176888227463,0.0001,190.9455807209015
75,0.04072238358855247,0.03761482137441635,0.0001,190.9455807209015
76,0.040134339839220046,0.035925100535154346,0.0001,190.9455807209015
77,0.04053870907425881,0.03581987264752388,0.0001,190.9455807209015
78,0.04054502648115158,0.03933324360847473,0.0001,190.9455807209015
79,0.03951467762887478,0.037441961884498595,0.0001,190.9455807209015
80,0.03835804548859596,0.0355906802713871,0.0001,190.9455807209015
81,0.039397109389305116,0.03305396109819412,0.0001,190.9455807209015
82,0.038981392085552215,0.04157163608074188,0.0001,190.9455807209015
83,0.038614066123962405,0.03664580589532852,0.0001,190.9455807209015
84,0.038324358105659484,0.03973038411140442,0.0001,190.9455807209015
85,0.03883705028891563,0.03539386516809463,0.0001,190.9455807209015
86,0.03867071068286896,0.04252854660153389,0.0001,190.9455807209015
87,0.03945688265562058,0.03518036225438118,0.0001,190.9455807209015
88,0.03747245654463768,0.03856884783506393,0.0001,190.9455807209015
89,0.038291655331850055,0.03741372475028038,0.0001,190.9455807209015
90,0.038378362715244294,0.03936274498701096,0.0001,190.9455807209015
91,0.03698266282677651,0.03849785855412483,0.0001,190.9455807209015
92,0.0374198223054409,0.04287126454710961,0.0001,190.9455807209015
93,0.03891316890716553,0.031827074036002156,0.0001,190.9455807209015
94,0.038166040360927585,0.04078687611222267,0.0001,190.9455807209015
95,0.03870284458994865,0.042946689575910565,0.0001,190.9455807209015
96,0.03681006377935409,0.038807898342609407,0.0001,190.9455807209015
97,0.03730682107806206,0.03430538585782051,0.0001,190.9455807209015
98,0.03712020978331566,0.04043547663092613,0.0001,190.9455807209015
99,0.03838229048252106,0.03403092473745346,0.0001,190.9455807209015
100,0.036528863668441776,0.039183463513851165,0.0001,190.9455807209015
101,0.03730610108375549,0.040896888762712476,0.0001,190.9455807209015
102,0.03592699757218361,0.04327897548675537,0.0001,190.9455807209015
103,0.038501574337482455,0.044425586581230164,0.0001,190.9455807209015
104,0.035995141595602034,0.03955506619811058,0.0001,190.9455807209015
105,0.0362196296453476,0.03787772962450981,0.0001,190.9455807209015
106,0.0359934906065464,0.040418472439050675,0.0001,190.9455807209015
107,0.035837135255336765,0.03601013126969337,0.0001,190.9455807209015
108,0.036716288775205615,0.03933815923333168,0.0001,190.9455807209015
109,0.036153794080018994,0.04074322611093521,0.0001,190.9455807209015
110,0.03576778015494347,0.04115448600053787,0.0001,190.9455807209015
111,0.034972865387797356,0.03657678225636482,0.0001,190.9455807209015
112,0.03510185381770134,0.04003554543852806,0.0001,190.9455807209015
113,0.035538688600063324,0.03484947702288627,0.0001,190.9455807209015
114,0.035736970007419586,0.038035463839769364,5e-05,190.9455807209015
115,0.03508677315711975,0.03907493802905083,5e-05,190.9455807209015
116,0.03620901222527027,0.042919296473264694,5e-05,190.9455807209015
117,0.03592274054884911,0.03452832749485969,5e-05,190.9455807209015
118,0.03607208102941513,0.03436010217666626,5e-05,190.9455807209015
119,0.03546558338403702,0.0359451305270195,5e-05,190.9455807209015
120,0.034944025397300724,0.037804581344127654,5e-05,190.9455807209015
121,0.03475964304804802,0.03944489550590515,5e-05,190.9455807209015
122,0.03494702550768852,0.03903927683830261,5e-05,190.9455807209015
123,0.03425347349047661,0.03894739824533462,5e-05,190.9455807209015
124,0.0346052887737751,0.03754765656590462,5e-05,190.9455807209015
125,0.03556454059481621,0.0410846021771431,5e-05,190.9455807209015
126,0.03521496230363846,0.04195184686779976,5e-05,190.9455807209015
127,0.03575604748725891,0.03740948495268822,5e-05,190.9455807209015
128,0.03416393581032753,0.04029732510447502,5e-05,190.9455807209015
129,0.03446885937452316,0.0337016310095787,5e-05,190.9455807209015
130,0.03445071446895599,0.040127824783325196,5e-05,190.9455807209015
131,0.03387870222330094,0.040000721037387846,5e-05,190.9455807209015
132,0.03555328354239464,0.03758116632699966,5e-05,190.9455807209015
133,0.03346701517701149,0.03791195371747017,5e-05,190.9455807209015
134,0.03372486338019371,0.03774746134877205,5e-05,190.9455807209015
135,0.034499985873699186,0.04218634083867073,5e-05,190.9455807209015
136,0.03463802284002304,0.0366099494099617,5e-05,190.9455807209015
137,0.0344901596903801,0.04136459201574325,5e-05,190.9455807209015
138,0.03407195124030113,0.03686647489666939,5e-05,190.9455807209015
139,0.0337138524800539,0.04017615893483162,5e-05,190.9455807209015
140,0.03446050292253494,0.03886030012369156,5e-05,190.9455807209015
141,0.034679872810840603,0.040537847310304645,5e-05,190.9455807209015
142,0.03521752738952637,0.040008945167064665,5e-05,190.9455807209015
143,0.034753313958644866,0.040085891485214235,5e-05,190.9455807209015
144,0.033897002339363096,0.03911891311407089,5e-05,190.9455807209015
145,0.033663775950670244,0.03652400815486908,5e-05,190.9455807209015
146,0.03452222967147827,0.03784019699692726,5e-05,190.9455807209015
147,0.03394403412938118,0.035572572231292725,5e-05,190.9455807209015
148,0.035146178603172304,0.03838709369301796,5e-05,190.9455807209015
149,0.03429617235064507,0.038585000932216645,5e-05,190.9455807209015
150,0.033556841015815735,0.03906064912676811,5e-05,190.9455807209015
151,0.03446506628394127,0.038793084353208544,5e-05,190.9455807209015
152,0.0342743968963623,0.036168777257204056,5e-05,190.9455807209015
153,0.03418461334705353,0.037064691454172134,5e-05,190.9455807209015
154,0.03355602437257767,0.0367928706407547,5e-05,190.9455807209015
155,0.0337878338098526,0.03989617589116096,2.5e-05,190.9455807209015
156,0.03381558625400066,0.03155336657166481,2.5e-05,190.9455807209015
157,0.03207915449142456,0.0394000748693943,2.5e-05,190.9455807209015
158,0.032805833339691164,0.03950478136539459,2.5e-05,190.9455807209015
159,0.032433750957250596,0.03724915367364883,2.5e-05,190.9455807209015
160,0.03396648266911507,0.04012473922967911,2.5e-05,190.9455807209015
161,0.03278410446643829,0.04031396931409836,2.5e-05,190.9455807209015
162,0.033039070636034014,0.04208418589830398,2.5e-05,190.9455807209015
163,0.03289992955327034,0.03819928807020188,2.5e-05,190.9455807209015
164,0.03393115374445915,0.03606692981719971,2.5e-05,190.9455807209015
165,0.03278387078642845,0.03529378387331963,2.5e-05,190.9455807209015
166,0.03328131154179573,0.03782058691978454,2.5e-05,190.9455807209015
167,0.03319037610292435,0.03723051270842552,2.5e-05,190.9455807209015
168,0.03379190793633461,0.039005808115005494,2.5e-05,190.9455807209015
169,0.03384984213113785,0.03483986645936966,2.5e-05,190.9455807209015
170,0.03284577190876007,0.03764828386902809,2.5e-05,190.9455807209015
171,0.03280588147044182,0.03785632574558258,2.5e-05,190.9455807209015
172,0.0340825200676918,0.0385992231965065,2.5e-05,190.9455807209015
173,0.033431744635105134,0.037975922167301175,2.5e-05,190.9455807209015
174,0.03321379692852497,0.03604886245727539,2.5e-05,190.9455807209015
175,0.03271523323655128,0.03388554614782333,2.5e-05,190.9455807209015
176,0.0335614560842514,0.03622111433744431,2.5e-05,190.9455807209015
177,0.03293182718753815,0.03350445395708084,2.5e-05,190.9455807209015
178,0.032739379063248635,0.03640898048877716,2.5e-05,190.9455807209015
179,0.03273143368959427,0.04162362644076347,2.5e-05,190.9455807209015
180,0.032127212435007095,0.03539290082454681,2.5e-05,190.9455807209015
181,0.03306965957581997,0.03665345335006714,2.5e-05,190.9455807209015
182,0.03234600941836834,0.03838077574968338,2.5e-05,190.9455807209015
