epoch,train_loss,test_loss,learning_rate,elapsed_seconds
1,2.9215256134033205,2.0137043977737425,0.0005,31.155879020690918
2,1.2030672234535218,0.6287387506484985,0.0005,31.155879020690918
3,0.3121102244853973,0.17286720616817475,0.0005,31.155879020690918
4,0.17231964755058288,0.077241364133358,0.0005,31.155879020690918
5,0.13742941274642945,0.07113919911384582,0.0005,31.155879020690918
6,0.12272058689594269,0.05360646198391914,0.0005,31.155879020690918
7,0.11056336437463761,0.061901974231004714,0.0005,31.155879020690918
8,0.09898979167938232,0.05046920440196991,0.0005,31.155879020690918
9,0.09564715414047241,0.061316631883382794,0.0005,31.155879020690918
10,0.08922364959716797,0.05928892863094807,0.0005,31.155879020690918
11,0.08422648968696594,0.03792328113913536,0.0005,31.155879020690918
12,0.08193317837715149,0.05436555776596069,0.0005,31.155879020690918
13,0.0789923223733902,0.03948762583434582,0.0005,31.155879020690918
14,0.07701664924621582,0.033417766392230985,0.0005,31.155879020690918
15,0.07387899923324585,0.03586587872803211,0.0005,31.155879020690918
16,0.06853884427547455,0.0328952746078372,0.0005,31.155879020690918
17,0.06619173581600189,0.03780885541141033,0.0005,31.155879020690918
18,0.06381953797340394,0.04741715512871742,0.0005,31.155879020690918
19,0.06507383207082748,0.03774416991919279,0.0005,31.155879020690918
20,0.06141667757034302,0.04176629324555397,0.0005,31.155879020690918
21,0.060958042907714845,0.04782617473602295,0.0005,31.155879020690918
22,0.061502523231506345,0.04717727287709713,0.0005,31.155879020690918
23,0.056479648673534395,0.03915310197025537,0.0005,31.155879020690918
24,0.05582855439186096,0.0323471101552248,0.0005,31.155879020690918
25,0.05482817680835724,0.03391712580025196,0.0005,31.155879020690918
26,0.05234163901805878,0.03394156781733036,0.0005,31.155879020690918
27,0.05220461506843567,0.029594234313070775,0.0005,31.155879020690918
28,0.050760347747802734,0.047570752236247064,0.0005,31.155879020690918
29,0.048993663382530216,0.034714518213272094,0.0005,31.155879020690918
30,0.047406446766853336,0.04727018075585365,0.0005,31.155879020690918
31,0.05104960155487061,0.028577217017114163,0.0005,31.155879020690918
32,0.04707957623004913,0.032978093603253364,0.0005,31.155879020690918
33,0.0468728981256485,0.028882430109381674,0.0005,31.155879020690918
34,0.04451646938323975,0.04626775474846363,0.0005,31.155879020690918
35,0.04276843315958977,0.024682435743510724,0.0005,31.155879020690918
36,0.04255778393745422,0.040552334374189376,0.0005,31.155879020690918
37,0.04313927648067474,0.03791840535402298,0.0005,31.155879020690918
38,0.04085397324562073,0.055896819472312925,0.0005,31.155879020690918
39,0.04162313898801803,0.029788720911741257,0.0005,31.155879020690918
40,0.039992821437120435,0.041347329688072205,0.0005,31.155879020690918
41,0.039917210149765014,0.03054059176146984,0.0005,31.155879020690918
42,0.0394704791367054,0.034271200823783876,0.0005,31.155879020690918
43,0.03721358704566956,0.030620502218604087,0.0005,31.155879020690918
44,0.03694090085029602,0.04742085252404213,0.0005,31.155879020690918
45,0.036764724016189576,0.03581572878062725,0.0005,31.155879020690918
46,0.03592127559185028,0.02483998963534832,0.0005,31.155879020690918
47,0.035005967766046524,0.034883423972129825,0.0005,31.155879020690918
48,0.034987276059389116,0.042077594709396364,0.0005,31.155879020690918
49,0.0345379410982132,0.028145196616649628,0.0005,31.155879020690918
50,0.03409678704738617,0.023429918417334557,0.0005,31.155879020690918
51,0.03521725096702576,0.02787384226769209,0.0005,31.155879020690918
52,0.03428581213951111,0.035260938608646396,0.0005,31.155879020690918
53,0.03210686219334603,0.05016894775629044,0.0005,31.155879020690918
54,0.03142654725313187,0.02899109260737896,0.0005,31.155879020690918
55,0.03183604320287704,0.0341094293653965,0.0005,31.155879020690918
56,0.03205649731457234,0.046354043477773665,0.0005,31.155879020690918
57,0.03130200803279877,0.053057647317647935,0.0005,31.155879020690918
58,0.030503808525204658,0.04561022489070892,0.0005,31.155879020690918
59,0.030492349886894227,0.030391561023890973,0.0005,31.155879020690918
60,0.030010134029388427,0.027591631424427034,0.0005,31.155879020690918
61,0.03125773198604584,0.029335942178964614,0.0005,31.155879020690918
62,0.03149018054008484,0.03692803480625153,0.0005,31.155879020690918
63,0.02872414424419403,0.044227050778269765,0.0005,31.155879020690918
64,0.028053949046134948,0.0350695931583643,0.0005,31.155879020690918
65,0.02764113516807556,0.02541522103399038,0.0005,31.155879020690918
66,0.029405139994621278,0.0350965102404356,0.0005,31.155879020690918
67,0.02841517288684845,0.0527246788918972,0.0005,31.155879020690918
68,0.026436707997322083,0.029410855074226857,0.0005,31.155879020690918
69,0.02733432645201683,0.042796086582541464,0.0005,31.155879020690918
70,0.02775334057211876,0.022316792005300522,0.0005,31.155879020690918
71,0.026406232047080994,0.04416058749854564,0.0005,31.155879020690918
72,0.026403974187374116,0.03493988729119301,0.0005,31.155879020690918
73,0.027051575541496276,0.04264364264905453,0.0005,31.155879020690918
74,0.025666806876659395,0.026366059689223766,0.0005,31.155879020690918
75,0.026306416225433348,0.02481674039810896,0.0005,31.155879020690918
76,0.02480230976343155,0.04548517534732818,0.0005,31.155879020690918
77,0.026973055559396743,0.04891925690472126,0.0005,31.155879020690918
78,0.025741063702106475,0.04120046012103558,0.0005,31.155879020690918
79,0.024327787613868713,0.029206519865989686,0.0005,31.155879020690918
80,0.02416989954710007,0.02550718878954649,0.0005,31.155879020690918
81,0.024594195997714997,0.034408109059929845,0.0005,31.155879020690918
82,0.023997993913292884,0.053698796212673185,0.0005,31.155879020690918
83,0.022666241335868836,0.027320210236310958,0.0005,31.155879020690918
84,0.02370224822163582,0.04858803775906563,0.0005,31.155879020690918
85,0.02500340985059738,0.027699895243346692,0.0005,31.155879020690918
86,0.024555155101418494,0.04032411374747753,0.0005,31.155879020690918
87,0.02419142073392868,0.02538509726524353,0.0005,31.155879020690918
88,0.022899982845783234,0.028333501069247723,0.0005,31.155879020690918
89,0.023575144550204277,0.029588179430365562,0.0005,31.155879020690918
90,0.022904147958755495,0.04427817988395691,0.0005,31.155879020690918
91,0.023356007200479506,0.02957526268661022,0.0005,31.155879020690918
92,0.023077012473344802,0.032043619003891945,0.0005,31.155879020690918
93,0.02230229860544205,0.035093237322568895,0.0005,31.155879020690918
94,0.022344143080711365,0.026228865344822407,0.0005,31.155879020690918
95,0.022176027977466584,0.036007237845659255,0.0005,31.155879020690918
96,0.022503053170442582,0.04076887485086918,0.0005,31.155879020690918
97,0.022006267786026,0.05130882648229599,0.0005,31.155879020690918
98,0.023416452980041504,0.029754627019166948,0.0005,31.155879020690918
99,0.02131511896252632,0.049725334441661835,0.0005,31.155879020690918
100,0.021839380317926406,0.02727190445959568,0.0005,31.155879020690918
101,0.022092974495887756,0.025987095747888087,0.0005,31.155879020690918
102,0.021903443893790245,0.02461666530519724,0.0005,31.155879020690918
103,0.023223658680915832,0.03746965035498142,0.0005,31.155879020690918
104,0.021887004297971725,0.026144259375333784,0.0005,31.155879020690918
105,0.021571351552009583,0.04035042790770531,0.0005,31.155879020690918
