epoch,train_loss,test_loss,learning_rate,elapsed_seconds
1,2.831497074890137,2.273717317199707,0.0005,80.56519985198975
2,1.456289444923401,0.7871858438491821,0.0005,80.56519985198975
3,0.4347765223503113,0.12813999428749084,0.0005,80.56519985198975
4,0.19453242954015731,0.10816563069820403,0.0005,80.56519985198975
5,0.15488816442489625,0.06210716363191605,0.0005,80.56519985198975
6,0.12644257297515868,0.043165151220560076,0.0005,80.56519985198975
7,0.11377039553523063,0.05351577515602112,0.0005,80.56519985198975
8,0.10423843994140625,0.04344466482400894,0.0005,80.56519985198975
9,0.10192816362380981,0.04224223333597183,0.0005,80.56519985198975
10,0.09036683480739593,0.03213620600104332,0.0005,80.56519985198975
11,0.08581522171497345,0.041892809838056565,0.0005,80.56519985198975
12,0.08516217741966248,0.03625216513872147,0.0005,80.56519985198975
13,0.08253360022306443,0.04444485170841217,0.0005,80.56519985198975
14,0.07681321694850922,0.035976160484552384,0.0005,80.56519985198975
15,0.07242187645435333,0.033638078704476354,0.0005,80.56519985198975
16,0.07004640741348267,0.04790320336222648,0.0005,80.56519985198975
17,0.06608046009540558,0.038592002233862874,0.0005,80.56519985198975
18,0.06432085176706315,0.04155595615804195,0.0005,80.56519985198975
19,0.0637490428686142,0.03809773686528206,0.0005,80.56519985198975
20,0.058579029846191406,0.04666548548340797,0.0005,80.56519985198975
21,0.05973290085494518,0.042467630931735036,0.0005,80.56519985198975
22,0.05860939011573792,0.05038652377128601,0.0005,80.56519985198975
23,0.05598839342594147,0.032899749997258185,0.0005,80.56519985198975
24,0.05482898157835007,0.05171150317788124,0.0005,80.56519985198975
25,0.05144144856929779,0.03052107695788145,0.0005,80.56519985198975
26,0.05197078296542167,0.04199743781089783,0.0005,80.56519985198975
27,0.04859632065296173,0.03038069799095392,0.0005,80.56519985198975
28,0.04829828321933746,0.042042501536011696,0.0005,80.56519985198975
29,0.04441296647787094,0.03464304095804691,0.0005,80.56519985198975
30,0.047504860913753506,0.038688658604025844,0.0005,80.56519985198975
31,0.04518194997906685,0.03552914142608642,0.0005,80.56519985198975
32,0.04366451303958893,0.04640233668088913,0.0005,80.56519985198975
33,0.041913886344432834,0.03182174407541752,0.0005,80.56519985198975
34,0.04201863466501236,0.04770762942135334,0.0005,80.56519985198975
35,0.03971894398927689,0.030385183244943617,0.0005,80.56519985198975
36,0.04106330167651177,0.02800239460915327,0.0005,80.56519985198975
37,0.04123123630285263,0.04732759370207786,0.0005,80.56519985198975
38,0.03770661545991898,0.036711995443701746,0.0005,80.56519985198975
39,0.037315171027183534,0.03169142238795757,0.0005,80.56519985198975
40,0.03805656385421753,0.04237768537700176,0.0005,80.56519985198975
41,0.037743756437301636,0.02717143752872944,0.0005,80.56519985198975
42,0.03562604541778564,0.043517202723026276,0.0005,80.56519985198975
43,0.03515040150284767,0.04028812645375729,0.0005,80.56519985198975
44,0.03400895292758942,0.03322213045954704,0.0005,80.56519985198975
45,0.03337368413209915,0.02963642344772816,0.0005,80.56519985198975
46,0.032806135380268095,0.04986036491394043,0.0005,80.56519985198975
47,0.031547984606027604,0.03568552864193916,0.0005,80.56519985198975
48,0.03243343367576599,0.02978151256740093,0.0005,80.56519985198975
49,0.03113622181415558,0.033968642142415045,0.0005,80.56519985198975
50,0.030991903901100157,0.03312298176884651,0.0005,80.56519985198975
51,0.03204752103090286,0.04725616260170937,0.0005,80.56519985198975
52,0.0329711452126503,0.05223858035802841,0.0005,80.56519985198975
53,0.03004108801484108,0.033336442613601684,0.0005,80.56519985198975
54,0.029120899987220766,0.03244488449394703,0.0005,80.56519985198975
55,0.029083774960041046,0.029953890851140023,0.0005,80.56519985198975
56,0.030733983862400054,0.028814729523658753,0.0005,80.56519985198975
57,0.028557527112960817,0.0328358567148447,0.0005,80.56519985198975
58,0.02896149208545685,0.03903983273506165,0.0005,80.56519985198975
59,0.02769147255420685,0.033953842589259146,0.0005,80.56519985198975
60,0.027967396473884583,0.03527726224064827,0.0005,80.56519985198975
61,0.026911619102954865,0.03593165133595467,0.0005,80.56519985198975
62,0.028843112325668337,0.029249837505817413,0.0005,80.56519985198975
63,0.027779521638154985,0.027718689355254175,0.0005,80.56519985198975
64,0.026762180757522583,0.03616947183609009,0.0005,80.56519985198975
65,0.026761612343788148,0.029804799509048463,0.0005,80.56519985198975
66,0.02623051849603653,0.041259164971113205,0.0005,80.56519985198975
67,0.02601613267660141,0.04181402271389961,0.0005,80.56519985198975
68,0.02555148153305054,0.030855591824650766,0.0005,80.56519985198975
69,0.025490799409151076,0.03457866884469986,0.0005,80.56519985198975
70,0.02529389910697937,0.024936228621006012,0.0005,80.56519985198975
71,0.02554971878528595,0.05479399967193604,0.0005,80.56519985198975
72,0.025819500762224196,0.033593512696027755,0.0005,80.56519985198975
73,0.024075498339533805,0.04194878355264664,0.0005,80.56519985198975
74,0.024022149407863617,0.027841662243008613,0.0005,80.56519985198975
75,0.02382444146871567,0.029997340774536134,0.0005,80.56519985198975
76,0.024260431909561158,0.026077578523755075,0.0005,80.56519985198975
77,0.024560049867630006,0.027342614871263504,0.0005,80.56519985198975
78,0.024323286974430085,0.027071163457632066,0.0005,80.56519985198975
79,0.02406538577079773,0.028742735743522645,0.0005,80.56519985198975
80,0.0240539044380188,0.02688871010094881,0.0005,80.56519985198975
81,0.02437739158272743,0.05208792079687118,0.0005,80.56519985198975
82,0.024520018821954728,0.028297955200076105,0.0005,80.56519985198975
83,0.023526034259796144,0.04514103494286537,0.0005,80.56519985198975
84,0.022896270069479942,0.03190534825325012,0.0005,80.56519985198975
85,0.02369756663441658,0.025930909496545793,0.0005,80.56519985198975
86,0.023500440430641173,0.02679134405851364,0.0005,80.56519985198975
87,0.023033640044927597,0.03939891911149025,0.0005,80.56519985198975
88,0.02263779356479645,0.03323363551795483,0.0005,80.56519985198975
89,0.02147325174212456,0.026384789809584617,0.0005,80.56519985198975
90,0.02231336221396923,0.026096326529979706,0.0005,80.56519985198975
91,0.02281947241425514,0.04470756721496582,0.0005,80.56519985198975
92,0.022441750133037567,0.031825443744659426,0.0005,80.56519985198975
93,0.021256738317012788,0.027612386548519136,0.0005,80.56519985198975
94,0.022935949498414994,0.02236376475095749,0.0005,80.56519985198975
95,0.02169251336157322,0.03709064935743809,0.0005,80.56519985198975
96,0.02148254502415657,0.02967723967730999,0.0005,80.56519985198975
97,0.02183393048644066,0.02932484395802021,0.0005,80.56519985198975
98,0.021263234239816665,0.03287593312859535,0.0005,80.56519985198975
99,0.02123021099716425,0.022347408567368984,0.0005,80.56519985198975
100,0.021833885550498963,0.0224045316234231,0.0005,80.56519985198975
101,0.0204959575176239,0.025565691497921945,0.0005,80.56519985198975
102,0.021493577408790588,0.021971246212720872,0.0005,80.56519985198975
103,0.021373803007602693,0.039087244892120364,0.0005,80.56519985198975
