Training Samples,Testing Samples,Training Time (s),Best Epoch,Validation Loss,Final Train Loss,Final Validation Loss,RMSE,MAE,R²,Residual Mean,Residual Std,Residual Median,Residual Max,Residual Min,Prediction Mean,Prediction Std,Truth Mean,Truth Std,Parameters,Learning Rate,Batch Size
10000,10000,80.56519985198975,208,0.018177839732170104,0.014928499686717988,0.05751077572107315,0.1838259040805359,0.1369519829750061,0.9157561659812927,0.024321366101503372,0.18220984935760498,0.031151771545410156,2.130824565887451,-1.4397125244140625,4.078609466552734,0.5321559309959412,4.054287433624268,0.6333410143852234,12113,0.0005,256
