epoch,train_loss,test_loss,learning_rate,elapsed_seconds
1,2.0599780464172364,1.9432808364868164,0.0005,24.804641723632812
2,0.6617364801406861,0.1679715491056442,0.0005,24.804641723632812
3,0.21566602556705475,0.08499609245061875,0.0005,24.804641723632812
4,0.1556861200094223,0.0690386440694332,0.0005,24.804641723632812
5,0.1245145293712616,0.04201655938923359,0.0005,24.804641723632812
6,0.11757086725234986,0.0563973091006279,0.0005,24.804641723632812
7,0.09660061078071594,0.05318094384074211,0.0005,24.804641723632812
8,0.09076616957187653,0.0680496449828148,0.0005,24.804641723632812
9,0.08381031546592713,0.03500300648212433,0.0005,24.804641723632812
10,0.07869715480804443,0.04943085758686066,0.0005,24.804641723632812
11,0.07177830963134765,0.04328561631143093,0.0005,24.804641723632812
12,0.07089373526573181,0.036824678567051884,0.0005,24.804641723632812
13,0.06875354080200195,0.04077283010184765,0.0005,24.804641723632812
14,0.06458330146074295,0.0428188090801239,0.0005,24.804641723632812
15,0.06158408199548721,0.03429083291888237,0.0005,24.804641723632812
16,0.062142157769203184,0.03678084253966808,0.0005,24.804641723632812
17,0.05911270438432693,0.03641758970022201,0.0005,24.804641723632812
18,0.054655159425735476,0.02649224374592304,0.0005,24.804641723632812
19,0.05307803120613098,0.027391542705893515,0.0005,24.804641723632812
20,0.05189334831237793,0.03872815647125244,0.0005,24.804641723632812
21,0.051653164327144625,0.043635012912750244,0.0005,24.804641723632812
22,0.05186468088626862,0.04138202845454216,0.0005,24.804641723632812
23,0.0492111032128334,0.03964506415426731,0.0005,24.804641723632812
24,0.04865620463490486,0.045145838606357576,0.0005,24.804641723632812
25,0.04604388495087624,0.04525500289797783,0.0005,24.804641723632812
26,0.042838446474075316,0.03933200369775295,0.0005,24.804641723632812
27,0.04566982023119927,0.04030113768279552,0.0005,24.804641723632812
28,0.04425755437016487,0.033350839260220526,0.0005,24.804641723632812
29,0.04354070250988007,0.032394166731834415,0.0005,24.804641723632812
30,0.041779581332206724,0.04145241120159626,0.0005,24.804641723632812
31,0.04105358656644821,0.025926615241169928,0.0005,24.804641723632812
32,0.03953553974628449,0.029020642685890198,0.0005,24.804641723632812
33,0.03801582225561142,0.030712518408894537,0.0005,24.804641723632812
34,0.039898050498962404,0.03815590085983277,0.0005,24.804641723632812
35,0.03913015732765198,0.025497568529844285,0.0005,24.804641723632812
36,0.03702460732460022,0.026436062575876714,0.0005,24.804641723632812
37,0.038536536979675295,0.03439197890758514,0.0005,24.804641723632812
38,0.035533876311779025,0.03322018887102604,0.0005,24.804641723632812
